cluster_code,role_name,technology_code,technology_name,support_count_in_cluster,esco_skill_hit_count,esco_occupation_hit,overlap_matched,external_agreement_score,status_flag
JC-490bfd6f1020b2fb,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-490bfd6f1020b2fb,,T3.06.01,谐波减速器,1,2,0,0,0.5,needs_human_review
JC-490bfd6f1020b2fb,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-7c75bf9cc2697636,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-7c75bf9cc2697636,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-7c75bf9cc2697636,,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-7c75bf9cc2697636,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-7c75bf9cc2697636,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-af5c7c479f009bc3,,T3.08.03,嵌入式计算,1,2,0,0,0.5,needs_human_review
JC-af5c7c479f009bc3,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-af5c7c479f009bc3,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-fb0479f356267910,具身数据评估工程师 · T6,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-3b4019f5f2805741,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-3b4019f5f2805741,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-3e2cd55d08605e78,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-08e065d58a0ebf4b,,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-f74f6421442d37ce,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-0e1ec4411456f905,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-0e1ec4411456f905,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-35462fd23ce89605,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-35462fd23ce89605,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-35462fd23ce89605,,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-af5c7c479f009bc3,,T1.06.03,多模态感知融合,1,6,0,0,0.5,needs_human_review
JC-ac37b863363f8376,博士后 · T3,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-4ca3b716c1a0cfc5,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-4ca3b716c1a0cfc5,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-4ca3b716c1a0cfc5,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T3.03.02,复合机器人,1,3,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T7.01.09,智能装备,1,5,0,0,0.5,needs_human_review
JC-5818d6b94f579245,,T3.01.01,双足人形机器人,1,5,0,0,0.5,needs_human_review
JC-0e4e8d652db3bc6a,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-e1af4cfae0127388,资深硬件工程师 · T3,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-a246e40bc72bedab,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-5fe79190867bbc42,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-5fe79190867bbc42,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-5fe79190867bbc42,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-4b7b17efe43cc289,,T2.02.04,视触觉传感与融合,1,4,0,0,0.5,needs_human_review
JC-4b7b17efe43cc289,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-ee6e55acc6dd136b,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-16b1daeee454c14d,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-16b1daeee454c14d,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-f20e32ab9d21a3be,减速器 · T3,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-2518e77fe5a6b76b,具身大模型算法工程师 · T1,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-3a62579696900055,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-3a62579696900055,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-3a62579696900055,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-3a62579696900055,,T3.03.02,复合机器人,1,3,0,0,0.5,needs_human_review
JC-3a62579696900055,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-3a62579696900055,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-e81583fc6d9c9451,嵌入式软件经理 · T5,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-e0abb6da8b38fd8d,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-e0abb6da8b38fd8d,,T7.01.09,智能装备,1,5,0,0,0.5,needs_human_review
JC-ae1b7ee104637e67,本体研发总监 · T3,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-16b1daeee454c14d,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d0dfe0b169f7d223,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-9dcf3f22c1bf42c9,软件测试工程师 · T5,T1.06.02,3D视觉感知,1,7,0,0,0.5,needs_human_review
JC-9dcf3f22c1bf42c9,软件测试工程师 · T5,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-05ecb57bd196099f,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-05ecb57bd196099f,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-c4d5c4da8c5375bc,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-c4d5c4da8c5375bc,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-2835aa120a47a7a0,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-2835aa120a47a7a0,,T7.01.09,智能装备,1,5,0,0,0.5,needs_human_review
JC-44f476b7dfdc038f,,T7.02.02,智能仓储,1,6,0,0,0.5,needs_human_review
JC-c7a30630c47b2eda,,T1.06.10,感知认知(通用),1,4,0,0,0.5,needs_human_review
JC-c7a30630c47b2eda,,T2.02.08,具身感知与交互,1,5,0,0,0.5,needs_human_review
JC-b20593f9be5b6489,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-328018438460b7ed,,T2.01.03,视觉传感器,1,2,0,0,0.5,needs_human_review
JC-9c42936f071ba60d,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-f67e404a112bc3c5,机器视觉算法工程师 · T2,T1.06.02,3D视觉感知,1,7,0,0,0.5,needs_human_review
JC-e0d4d68e02d83a42,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-e0d4d68e02d83a42,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-e0d4d68e02d83a42,,T3.08.04,算力硬件,1,2,0,0,0.5,needs_human_review
JC-cb79d790a66e4558,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-cb79d790a66e4558,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-0a2929ec3a5f3d08,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-f404787ad4a2b5b9,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-f404787ad4a2b5b9,,T2.02.05,触觉传感器,1,4,0,0,0.5,needs_human_review
JC-f404787ad4a2b5b9,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-f404787ad4a2b5b9,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-f404787ad4a2b5b9,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-df44abcae933f4e3,,T1.06.10,感知认知(通用),1,4,0,0,0.5,needs_human_review
JC-df44abcae933f4e3,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-df44abcae933f4e3,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-df44abcae933f4e3,,T7.06.05,空间智能与空间机器人,1,4,0,0,0.5,needs_human_review
JC-55a1c107c6a104c6,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-55a1c107c6a104c6,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-55a1c107c6a104c6,,T3.08.03,嵌入式计算,1,2,0,0,0.5,needs_human_review
JC-55a1c107c6a104c6,,T5.04.02,云边端协同,1,1,0,0,0.5,needs_human_review
JC-d123f3c410a6b153,slam算法工程师 · T5,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-d123f3c410a6b153,slam算法工程师 · T5,T7.05.01,农业机器人,1,2,0,0,0.5,needs_human_review
JC-1095ca4ddbf5b65c,感知算法工程师(自主导航方向) · T2,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d2d3be66c638366e,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d2d3be66c638366e,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-44c29b45a0fdaa7a,,T3.01.05,人形机器人整机与商业化,1,5,0,0,0.5,needs_human_review
JC-44c29b45a0fdaa7a,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-44c29b45a0fdaa7a,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-e145aca9bbb0a588,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-e145aca9bbb0a588,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.01.05,人形机器人整机与商业化,1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.06.01,谐波减速器,1,2,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.06.03,行星滚柱丝杠,1,2,0,0,0.5,needs_human_review
JC-4acf34d2aa295533,,T3.06.04,精密传动,1,2,0,0,0.5,needs_human_review
JC-960fc1f8d201839c,,T1.04.08,具身智能导航,1,6,0,0,0.5,needs_human_review
JC-960fc1f8d201839c,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-960fc1f8d201839c,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-960fc1f8d201839c,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-960fc1f8d201839c,,T7.06.06,特种机器人(通用),1,2,0,0,0.5,needs_human_review
JC-b13b26f395590642,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-cd9ab1ba2f66192d,me助理工程师 · T7,T7.01.04,汽车制造,1,4,0,0,0.5,needs_human_review
JC-e99f22a85ab7cc5e,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-e99f22a85ab7cc5e,,T1.05.05,机器人学习,1,3,0,0,0.5,needs_human_review
JC-e99f22a85ab7cc5e,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-d00c4fafa50420a0,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-6a9fbda00fb32606,,T3.04.03,末端执行器,1,3,0,0,0.5,needs_human_review
JC-6a9fbda00fb32606,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-6a9fbda00fb32606,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-6a9fbda00fb32606,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-38d7103ab2224c89,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-d6e28d95af42584e,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-d6e28d95af42584e,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-d6e28d95af42584e,,T7.03.01,清洁机器人,1,3,0,0,0.5,needs_human_review
JC-613912d0b4afe05a,高级解决方案经理 · T7,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-1bfafd6174e7c9b6,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-1bfafd6174e7c9b6,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-1bfafd6174e7c9b6,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-1bfafd6174e7c9b6,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-1bfafd6174e7c9b6,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-f20e32ab9d21a3be,减速器 · T3,T7.01.09,智能装备,1,5,0,0,0.5,needs_human_review
JC-81e6c5b91a4eaa65,视频生成/世界模型算法工程师 · T1,T1.04.08,具身智能导航,1,6,0,0,0.5,needs_human_review
JC-5ba16170b621ae69,导航算法工程师 · T1,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-5ba16170b621ae69,导航算法工程师 · T1,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-d123f3c410a6b153,slam算法工程师 · T5,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-b33a7370139b86c6,,T7.01.09,智能装备,1,5,0,0,0.5,needs_human_review
JC-e0463dd289009911,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-e0463dd289009911,,T1.09.01,双臂协同操作,1,3,0,0,0.5,needs_human_review
JC-6394cad933008790,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-6394cad933008790,,T1.06.03,多模态感知融合,1,6,0,0,0.5,needs_human_review
JC-6394cad933008790,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-6394cad933008790,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-2f82e3fbadfc2a52,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-2f82e3fbadfc2a52,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-b46fa410353db145,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-b46fa410353db145,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-bf1d58bd8e8ab878,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-bf1d58bd8e8ab878,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-a345b67f4898090e,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-a345b67f4898090e,,T2.02.02,关节力矩传感器,1,2,0,0,0.5,needs_human_review
JC-a345b67f4898090e,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-3986a593f29a9104,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-3986a593f29a9104,,T3.05.02,关节驱动控制,1,6,0,0,0.5,needs_human_review
JC-6adde19b880907bc,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-6adde19b880907bc,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-6adde19b880907bc,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-6adde19b880907bc,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-f28f0203d81b4f8e,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-d92792235713b164,,T1.01.05,具身推理机制,1,5,0,0,0.5,needs_human_review
JC-060c83caa496d62d,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-060c83caa496d62d,,T1.06.04,视觉感知与理解,1,6,0,0,0.5,needs_human_review
JC-060c83caa496d62d,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-060c83caa496d62d,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-b1c0f36117d8b5d9,,T3.06.04,精密传动,1,2,0,0,0.5,needs_human_review
JC-5a6d7c789ff38e62,,T4.03.03,数字孪生,1,1,0,0,0.5,needs_human_review
JC-ac37b863363f8376,博士后 · T3,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-5ba16170b621ae69,导航算法工程师 · T1,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-b022336fb5b4cf74,,T1.04.08,具身智能导航,1,6,0,0,0.5,needs_human_review
JC-b022336fb5b4cf74,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-b022336fb5b4cf74,,T3.02.02,轮足机器人,1,3,0,0,0.5,needs_human_review
JC-b022336fb5b4cf74,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-b022336fb5b4cf74,,T6.01.03,人机共融,1,5,0,0,0.5,needs_human_review
JC-261d857ca285fca9,,T3.01.05,人形机器人整机与商业化,1,5,0,0,0.5,needs_human_review
JC-261d857ca285fca9,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-f74f6421442d37ce,,T2.02.05,触觉传感器,1,4,0,0,0.5,needs_human_review
JC-95f853e46e26eeef,关节模组工程师 · T3,T3.04.04,夹爪,1,3,0,0,0.5,needs_human_review
JC-de020f005213cc2e,,T7.01.01,巡检机器人(工业),1,6,0,0,0.5,needs_human_review
JC-de020f005213cc2e,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-f9eb08417b889035,slam算法工程师 · T1,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-f9eb08417b889035,slam算法工程师 · T1,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-1c2e0bddfdf7402e,嵌入式软件工程师 · T3,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-228333164d3b5930,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-228333164d3b5930,,T3.02.03,仿生机器人,1,5,0,0,0.5,needs_human_review
JC-0d24c6a22cbb44cd,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-1a2e427e807b3b54,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-1a2e427e807b3b54,,T3.03.01,协作机器人,1,6,0,0,0.5,needs_human_review
JC-1a2e427e807b3b54,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-1a2e427e807b3b54,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-5d80e128ce75d8fd,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-5d80e128ce75d8fd,,T3.04.03,末端执行器,1,3,0,0,0.5,needs_human_review
JC-5d80e128ce75d8fd,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-e1b8d10bd4098db9,阳极博士 · T6,T6.03.04,检测认证,1,0,0,0,0.5,needs_human_review
JC-e1b8d10bd4098db9,阳极博士 · T6,T7.01.04,汽车制造,1,4,0,0,0.5,needs_human_review
JC-12c3a0af59787f6a,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T4.02.01,合成数据,1,3,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T4.03.03,数字孪生,1,1,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T4.04.01,域随机化,1,5,0,0,0.5,needs_human_review
JC-3b3bd48ef989f8e0,,T4.04.12,Sim-to-Real虚实迁移,1,5,0,0,0.5,needs_human_review
JC-bbcbe6d88ca1b846,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-bbcbe6d88ca1b846,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-bbcbe6d88ca1b846,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-7c86a7f0d57f4bce,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-7c86a7f0d57f4bce,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-7c86a7f0d57f4bce,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-02b0e31679dec236,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-02b0e31679dec236,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-02b0e31679dec236,,T2.01.03,视觉传感器,1,2,0,0,0.5,needs_human_review
JC-f2e7aff43de9ff90,,T3.03.01,协作机器人,1,6,0,0,0.5,needs_human_review
JC-f2e7aff43de9ff90,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-f2e7aff43de9ff90,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T3.03.01,协作机器人,1,6,0,0,0.5,needs_human_review
JC-87738c79afc87b37,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-da52eff9aee4ea4a,电机驱动 · T3,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-6020069c2897239c,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-6020069c2897239c,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-6020069c2897239c,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-6020069c2897239c,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-6020069c2897239c,,T3.06.04,精密传动,1,2,0,0,0.5,needs_human_review
JC-0ecdec08a86cd0a5,小脑(力控)负责人/运动控制算法总监/专家 · T1,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-1910cdfc88fe4c47,,T6.03.02,工业检测,1,0,0,0,0.5,needs_human_review
JC-44f140f5ad0632d3,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-44f140f5ad0632d3,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-44f140f5ad0632d3,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-44f140f5ad0632d3,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-e3b6f1bc0c007706,电机控制算法工程师 · T3,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-69e76df6c598d6ef,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-69e76df6c598d6ef,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-69e76df6c598d6ef,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-7a27f01e31894d5a,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-7a27f01e31894d5a,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-3e69732c25250ba4,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-3e69732c25250ba4,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-f67e404a112bc3c5,机器视觉算法工程师 · T2,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-a179daa91c070adb,机器人仿真-3dgs · T4,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-f6e68301004e93b9,机器人运动控制工程师 · T1,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-92e112427779c1ab,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-92e112427779c1ab,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-92e112427779c1ab,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-92e112427779c1ab,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-2ab989562d4395de,,T7.01.03,焊接机器人,1,5,0,0,0.5,needs_human_review
JC-79b963659d7b4f74,,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-79b963659d7b4f74,,T3.08.03,嵌入式计算,1,2,0,0,0.5,needs_human_review
JC-5767325ccdf21445,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-95f853e46e26eeef,关节模组工程师 · T3,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-d6110519f50d8312,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-694c91bac2ecda6b,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-694c91bac2ecda6b,,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-87d40d50fb3900d2,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-c56c215b45f1b04a,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-00a7e2d792dbb312,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-78f7540cf85b8f7d,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-78f7540cf85b8f7d,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-78f7540cf85b8f7d,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-78f7540cf85b8f7d,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-617c8d8f6f186c90,,T3.01.01,双足人形机器人,1,5,0,0,0.5,needs_human_review
JC-617c8d8f6f186c90,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-ee9077b000e2da28,,T1.01.06,大模型部署与推理优化,1,5,0,0,0.5,needs_human_review
JC-ee9077b000e2da28,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-447f5197b9bde724,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-3f8f5c49c88b9849,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-3f8f5c49c88b9849,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-3f8f5c49c88b9849,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-3f8f5c49c88b9849,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
